,Vehicle_Title,Rating
1115,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1116,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.5
1117,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.625
1118,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1119,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1120,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.625
1121,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1122,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.5
1123,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1124,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1125,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),
love every minute i am in it. Although ,,
i live in chicago the car is ,,
hybernating for the winter so come ,,
spring it will driven like crazy.,,
1126,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.625
1127,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1128,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1129,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),
THE EXTRA THAT THE OTHERS DONT. IT HAS ,,
A FEELING OF QUALITY WHEN YOU SIT IN IT ,,
AND YOU CAN TELL IT WAS MADE WELL. THE ,,
V6 IS SMOOTH WITH NO LAG THAT TURBOS ,,
HAVE. ONE DRIVE AND YOU WILL BUY THIS ,,
CAR. VW DID A GREAT JOB ON THIS ONE!,,
1130,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),
BMW X5 4.6 to an R32.  The hatch is ,,
great and provides more useable room ,,
than a big SUV.  THe car is super fast. ,,
The car is sticky on the roads.  THe ,,
car is so fun to drive.  THe exterior ,,
is beautiful.  The interior is racing ,,
style.  The only down side is the ,,
carpeting is that felt type crap.  I ,,
compared it to the others.  It looks ,,
way better than the comparisons.  It ,,
preforms better unless your a cop and ,,
need the extra 10 or so HP.  This is ,,
plenty fast enough to keep the cops ,,
busy.  ,,
1131,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1132,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.75
1133,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1134,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1135,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.75
1136,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.75
1137,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1138,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1139,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),4.875
1140,2004 Volkswagen R32 Hatchback 2dr Hatchback (3.2L 6cyl 6M),5
1141,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1142,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1143,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1144,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),3.625
1145,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),3.125
1146,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1147,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1148,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.5
1149,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.125
1150,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1151,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1152,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1153,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.5
1154,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1155,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),3.75
1156,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),3.875
1157,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1158,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1159,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1160,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.125
1161,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1162,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1163,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1164,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1165,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1166,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1167,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.5
1168,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1169,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4
1170,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1171,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1172,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1173,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1174,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1175,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1176,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1177,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.625
1178,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1179,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),3.875
1180,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.5
1181,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.875
1182,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4
1183,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1184,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.375
1185,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),5
1186,2008 Volkswagen R32 Hatchback 2dr Hatchback AWD (3.2L 6cyl 6AM),4.75
1187,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),2
1188,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),2
1189,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4
1190,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.625
1191,2007 Volkswagen Eos Convertible 2dr Convertible (2.0L 4cyl Turbo 6M),4.625
1192,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.75
1193,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),3.125
1194,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1195,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1196,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.25
1197,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1198,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1199,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.75
1200,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.125
1201,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1202,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.375
1203,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1204,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1205,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.375
1206,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),2.25
1207,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.625
1208,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1209,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),5
1210,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.875
1211,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1212,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1213,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1214,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),5
1215,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.25
1216,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.25
1217,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1218,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4
1219,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1220,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1221,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1222,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.75
1223,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1224,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1225,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),3.625
1226,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1227,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.75
1228,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),3.875
1229,2007 Volkswagen Eos Convertible 2dr Convertible (2.0L 4cyl Turbo 6M),5
1230,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1231,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1232,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),5
1233,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1234,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1235,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1236,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1237,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4.125
1238,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1239,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1240,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1241,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.5
1242,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.875
1243,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1244,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1245,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),4.75
1246,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1247,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),5
1248,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1249,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.875
1250,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1251,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),5
1252,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),5
1253,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),4.75
1254,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1255,2007 Volkswagen Eos Convertible 3.2L 2dr Convertible (3.2L 6cyl 6AM),5
1256,2007 Volkswagen Eos Convertible 2.0T 2dr Convertible (2.0L 4cyl Turbo 6M),5
1257,2013 Volkswagen Eos Convertible Komfort SULEV 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1258,2015 Volkswagen Eos Convertible Final Edition 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1259,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),1
1260,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),1
1261,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1262,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4
1263,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),5
1264,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),5
1265,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),2.25
1266,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),3
1267,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1268,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1269,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),3.875
1270,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.75
1271,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.625
1272,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1273,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1274,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.75
1275,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1276,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),3.625
1277,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.125
1278,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1279,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1280,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),3
1281,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),1.875
1282,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1283,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1284,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4
1285,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),5
1286,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1287,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.75
1288,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1289,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1290,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),3
1291,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1292,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1293,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1294,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1295,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1296,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1297,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.5
1298,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.875
1299,2009 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1300,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),5
1301,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),2.5
1302,2009 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4.25
1303,2011 Volkswagen Eos Convertible Lux SULEV 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1304,2008 Volkswagen Eos Convertible VR6 2dr Convertible (3.2L 6cyl 6AM),5
1305,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1306,2008 Volkswagen Eos Convertible VR6 2dr Convertible (3.2L 6cyl 6AM),5
1307,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4
1308,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),4
1309,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1310,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6M),4
1311,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4
1312,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4
1313,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6M),5
1314,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6M),4.75
1315,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),2
1316,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),2.25
1317,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1318,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),1
1319,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),3.125
1320,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),1.75
1321,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.5
1322,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),3.375
1323,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),2.875
1324,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),3.625
1325,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),1.625
1326,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),3.5
1327,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),2.25
1328,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1329,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1330,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1331,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),3.625
1332,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.375
1333,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1334,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),3.75
1335,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6M),4.625
1336,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),1.375
1337,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
1338,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1339,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6AM),2.875
1340,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),2.5
1341,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),4.125
1342,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),5
1343,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.875
1344,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),5
1345,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),3.375
1346,2008 Volkswagen Eos Convertible Turbo 2dr Convertible (2.0L 4cyl Turbo 6M),1.75
1347,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.125
1348,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),3.25
1349,2008 Volkswagen Eos Convertible Komfort 2dr Convertible (2.0L 4cyl Turbo 6M),3
1350,2008 Volkswagen Eos Convertible Lux 2dr Convertible (2.0L 4cyl Turbo 6AM),4.75
